🇨🇳央视频道,#genre#
山西｜长治壶关,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
山西｜长治武乡新闻综合,http://60.220.198.84:81/0.m3u8
山西｜临汾襄汾,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
山西｜临汾古县,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
山西｜临汾,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
山西｜临汾翼城,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
山西｜忻州原平,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd

山西｜五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
山西｜定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
山西｜太原阳曲,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
山西｜武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西｜怀仁,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
山西｜潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西｜灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
山西｜襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd

山西｜运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西｜运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西｜运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西｜长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8

陕西｜延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
陕西｜延安综合,http://lives.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西生活,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西影视,http://gxlive.snrtv.com/sx4-SD.m3u8
陕西公共,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8

四川｜科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川｜滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
四川｜滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
四川｜滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd

四川｜万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
四川｜阿坝金川,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川｜金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川｜小金,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
四川｜小金,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
四川｜乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川｜乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8
四川｜乐山夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
四川｜乐山夹江,rtmp://tv.jjrm.org.cn/channellive/ch1

四川｜乐山犍为,http://r8.vzan.com:80/v/slowlive_230559508552681163.m3u8
四川｜乐山五通桥,https://play.wtqrm.com:443/qtwz/wtqzb.m3u8?auth_key=1663323505-0-0-01843919c015a267038d6e00fd1e1519
四川｜什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
四川｜利州,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川｜利州,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
四川｜成都金堂,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
四川｜成都双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
四川｜成都龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
四川｜康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
四川｜甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
四川｜甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川｜眉山彭山,http://m3u8tv.psrm.net:80/nmip-media/channellive/channel100740/playlist.m3u8
四川｜德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川｜德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
四川｜会东,http://live.schdxww.com:90/live/xwzh.m3u8
四川｜会东,http://112.45.133.129:90/live/xwzh.m3u8
四川｜广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
四川｜广元朝天,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
四川｜广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
四川｜广元青川,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
四川｜广元昭化,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
四川｜广元旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
四川｜松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川｜广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
四川｜广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川｜广安岳池,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
四川｜雅安汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
四川｜汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川｜泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
四川｜泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
四川｜泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川｜泸州科教,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州纳溪,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川｜泸州叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
四川｜达州宣汉,http://livexuanhan.chinamcache.com:80/live/push1.m3u8

四川｜达州新闻,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
四川｜达州公共,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
四川｜达州通川,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
四川｜洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8

四川｜罗江,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
四川｜西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd

四川｜资阳,https://zbsczy.zyrb.com.cn/zygc/q_live169940503167305.m3u8
四川｜资阳雁江,https://zbsczy.zyrb.com.cn/zygc/q_live169940504887269.m3u8

四川｜青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
四川｜仁寿综合,https://play.scrstv.com:443/TV/xwzh.m3u8?auth_key=1701335002-0-0-3f433e2a59b5dcff4ed6e1328e60d981
四川｜沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
四川｜马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
四川｜黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川｜宜宾叙州综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
四川｜宜宾长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
四川｜南充营山,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川｜自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
四川｜自贡生活,http://110.189.153.160:1002/ggpd.flv?zsicd

重庆｜铜梁,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
重庆｜荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
重庆｜璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
重庆｜垫江综合,http://125.62.24.185:80/1.m3u8?zzhongqd
重庆｜万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
重庆｜万州,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
重庆｜万州,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
重庆｜万州,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆｜万州,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
重庆｜万州,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd
重庆｜万州,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
重庆｜万州,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd
重庆｜江津,http://222.179.155.21:1935/ch1.m3u8

上海｜崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
上海｜嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8?zshangd
上海｜东方购物,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
天津｜滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
天津｜滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
天津｜滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
天津｜津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
新疆｜伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆｜伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆｜伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆｜伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8

新疆｜兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
新疆｜兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
新疆｜兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
新疆｜兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
新疆｜兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
新疆｜兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
新疆｜克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
新疆｜克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
新疆｜克拉玛依影视,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
新疆｜可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆｜奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆｜奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆｜奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
新疆｜巴音郭楞州4,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
新疆｜巴音郭楞州2,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆｜巴音郭楞州1,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆｜巴音郭楞州3,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆｜玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
新疆｜石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆｜石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆｜石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆｜石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
新疆｜裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
新疆｜裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
新疆｜沙湾融媒,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8

云南｜都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南｜都市,http://tvlive.ynradio.com/live/yunnandushi/playlist.m3u8
云南｜都市,http://221.213.43.82:8888/newlive/live/hls/53/live.m3u8
云南｜娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南｜娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8


云南｜少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南｜少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南｜康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南｜康旅,http://tvlive.ynradio.com/live/yunnangonggong/playlist.m3u8
云南｜大理宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
云南｜文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
云南｜文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund

云南｜文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund

云南｜麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南｜麻栗坡,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel107237/playlist.m3u8
云南｜麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund


云南｜西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
云南｜西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund


云南｜新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
云南｜鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8?zyund
云南｜绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
云南｜福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund


浙江｜钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江｜经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江｜教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江｜民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江｜公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8

浙江｜之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江｜杭州生活,http://www.372583307.top:4022/udp/233.50.201.175:5140
浙江｜杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江｜杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
浙江｜杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
浙江｜宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8

浙江｜宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江｜宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江｜宁波姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8

浙江｜丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江｜丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江｜丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江｜丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江｜丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江｜丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江｜丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8


浙江｜平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江｜平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
浙江｜平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江｜庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
浙江｜开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
浙江｜开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
浙江｜文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江｜文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8

浙江｜普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8

浙江｜温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江｜温州洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
浙江｜绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江｜绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江｜绍兴上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
浙江｜绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江｜绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
浙江｜绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江｜绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江｜绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江｜绍兴新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
浙江｜绍兴新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江｜苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江｜萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江｜萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8

浙江｜衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江｜衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江｜衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江｜衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江｜诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8

浙江｜金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江｜金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江｜金华武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8

浙江｜义乌新闻,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine






🌍海外频道,#genre#

半岛电视台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8


俄罗斯,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄罗斯,https://hls-igi.cdnvideo.ru/igi/igi_sq/playlist.m3u8
俄罗斯,http://185.186.142.16/streams.rs.m3u8

新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?$3M1280x720
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8

日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
nkkworld japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
日本,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本,https://stream3.shopch.jp/HLS/master.m3u8
日本,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
日本,https://cdnapi.kaltura.com/p/2503451/sp/250345100/playManifest/entryId/1_gb6tjmle/protocol/https/format/applehttp/a.m3u8
日本,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8


泰国,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国,https://thaipbs-ujxrch.cdn.byteark.com/live/playlist_1080p/index.m3u8
泰国,http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
泰国,https://edge6a.v2h-cdn.com/tvb_thai/tvb_thai.stream/chunklist.m3u8


美国,https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/playlist.m3u8
美国,http://voa-ingest.akamaized.net/hls/live/2035206/151_124L/playlist.m3u8
美国,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8

美国,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
美国,http://pull.dayuntongzhou.com/live/tztv.m3u8
美国,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156401&extension=ts


越南,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
越南,http://tv.ctvcamau.vn/live/tv/tv.m3u8

越南,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w84588335.m3u8
越南,https://content.uplynk.com/channel/36953f5b6546464590d2fcd954bc89cf.m3u8
越南,http://210.210.155.35/qwr9ew/s/s07/index1.m3u8
越南,http://210.210.155.35/dr9445/h/h16/02.m3u8
越南,http://vcdn1.vtc.gov.vn:1935/m_4k/smil:4k.smil/playlist.m3u8
越南,http://tv.kgtv.vn/live/kgtv/kgtv.m3u8

韩国,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
韩国,http://moneytoday1.ktcdn.co.kr:1935/mtnlive/720/playlist.m3u8
韩国,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355262537.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177941288.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987758613.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240160716008.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070884570.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355734488.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240248465975.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240142715042.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240407847242.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177321736.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240418087243.mp4
韩国,https://txmov2.a.kwimgs.com/upic/2021/04/03/20/BMjAyMTA0MDMyMDU0MzZfMTE1MjQ3MDA5XzQ3MTYzMjMyNzQ3XzJfMw==_b_B51f045ff769a1d0d0c35c1e3bed6e970.mp4
韩国,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240066736888.mp4
韩国,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139316317.mp4
